MSOA code,MSOA name,Local authority code,Local authority name,Region code,Region name,Total annual income,Upper confidence limit,Lower confidence limit,Confidence interval,postcode,msoa21cd_x,soac11nm,ladnm,laccd,lacnm,hclnm,label,msoa21nm,name,x,y,latitude,longitude
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3RE,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3RF,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3RG,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3RH,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3RJ,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3RL,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3RN,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3RP,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3RQ,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3RR,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3RS,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3RT,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3RW,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3SA,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3SB,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3SD,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3SE,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3SP,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3SR,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3SU,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3SY,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3TA,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3TB,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3TD,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3TF,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3TH,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3TJ,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3TL,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3TP,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3TQ,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3TS,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3TT,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3TU,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3TX,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3UB,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3UL,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3UP,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3UR,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3US,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3UT,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3UU,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3UX,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3WB,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3WT,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3XD,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3XQ,E02003525,Constrained renters,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3YA,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3YB,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3YG,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  3YH,E02003525,Challenged white communities,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  4FB,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  4FG,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  4PR,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  4PS,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  4RP,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  4RS,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  4SA,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  4SB,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  4SF,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  4SH,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  4SJ,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  4SR,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003525,Portsmouth 002,E06000044,Portsmouth,E12000008,South East," 37,700 "," 44,800 "," 31,700 "," 13,100 ",PO6  4ST,E02003525,Hampered neighbourhoods,Portsmouth,2A1,Larger Towns and Cities,Wymering,E92000001E12000008E06000044E02003525,Portsmouth 002,Portsmouth 002,464896.597428379,105863.43573952,50.84865978480911,-1.0795300222480793
E02003526,Portsmouth 003,E06000044,Portsmouth,E12000008,South East," 53,700 "," 63,500 "," 45,500 "," 18,000 ",PO6  1BB,E02003526,Affluent communities,Portsmouth,2A1,Larger Towns and Cities,Cosham North,E92000001E12000008E06000044E02003526,Portsmouth 003,Portsmouth 003,466518.84055537,106115.13274271,50.85073890228266,-1.0564441436688832
E02003526,Portsmouth 003,E06000044,Portsmouth,E12000008,South East," 53,700 "," 63,500 "," 45,500 "," 18,000 ",PO6  1BD,E02003526,Affluent communities,Portsmouth,2A1,Larger Towns and Cities,Cosham North,E92000001E12000008E06000044E02003526,Portsmouth 003,Portsmouth 003,466518.84055537,106115.13274271,50.85073890228266,-1.0564441436688832
E02003526,Portsmouth 003,E06000044,Portsmouth,E12000008,South East," 53,700 "," 63,500 "," 45,500 "," 18,000 ",PO6  1BE,E02003526,Affluent communities,Portsmouth,2A1,Larger Towns and Cities,Cosham North,E92000001E12000008E06000044E02003526,Portsmouth 003,Portsmouth 003,466518.84055537,106115.13274271,50.85073890228266,-1.0564441436688832
E02003526,Portsmouth 003,E06000044,Portsmouth,E12000008,South East," 53,700 "," 63,500 "," 45,500 "," 18,000 ",PO6  1BG,E02003526,Affluent communities,Portsmouth,2A1,Larger Towns and Cities,Cosham North,E92000001E12000008E06000044E02003526,Portsmouth 003,Portsmouth 003,466518.84055537,106115.13274271,50.85073890228266,-1.0564441436688832
E02003526,Portsmouth 003,E06000044,Portsmouth,E12000008,South East," 53,700 "," 63,500 "," 45,500 "," 18,000 ",PO6  1BS,E02003526,Affluent communities,Portsmouth,2A1,Larger Towns and Cities,Cosham North,E92000001E12000008E06000044E02003526,Portsmouth 003,Portsmouth 003,466518.84055537,106115.13274271,50.85073890228266,-1.0564441436688832
E02003526,Portsmouth 003,E06000044,Portsmouth,E12000008,South East," 53,700 "," 63,500 "," 45,500 "," 18,000 ",PO6  1BU,E02003526,Ageing urban communities,Portsmouth,2A1,Larger Towns and Cities,Cosham North,E92000001E12000008E06000044E02003526,Portsmouth 003,Portsmouth 003,466518.84055537,106115.13274271,50.85073890228266,-1.0564441436688832
E02003526,Portsmouth 003,E06000044,Portsmouth,E12000008,South East," 53,700 "," 63,500 "," 45,500 "," 18,000 ",PO6  1DA,E02003526,Affluent communities,Portsmouth,2A1,Larger Towns and Cities,Cosham North,E92000001E12000008E06000044E02003526,Portsmouth 003,Portsmouth 003,466518.84055537,106115.13274271,50.85073890228266,-1.0564441436688832
E02003526,Portsmouth 003,E06000044,Portsmouth,E12000008,South East," 53,700 "," 63,500 "," 45,500 "," 18,000 ",PO6  1DE,E02003526,Affluent communities,Portsmouth,2A1,Larger Towns and Cities,Cosham North,E92000001E12000008E06000044E02003526,Portsmouth 003,Portsmouth 003,466518.84055537,106115.13274271,50.85073890228266,-1.0564441436688832
E02003526,Portsmouth 003,E06000044,Portsmouth,E12000008,South East," 53,700 "," 63,500 "," 45,500 "," 18,000 ",PO6  1DF,E02003526,Affluent communities,Portsmouth,2A1,Larger Towns and Cities,Cosham North,E92000001E12000008E06000044E02003526,Portsmouth 003,Portsmouth 003,466518.84055537,106115.13274271,50.85073890228266,-1.0564441436688832
E02003526,Portsmouth 003,E06000044,Portsmouth,E12000008,South East," 53,700 "," 63,500 "," 45,500 "," 18,000 ",PO6  1EA,E02003526,Ageing urban communities,Portsmouth,2A1,Larger Towns and Cities,Cosham North,E92000001E12000008E06000044E02003526,Portsmouth 003,Portsmouth 003,466518.84055537,106115.13274271,50.85073890228266,-1.0564441436688832
E02003526,Portsmouth 003,E06000044,Portsmouth,E12000008,South East," 53,700 "," 63,500 "," 45,500 "," 18,000 ",PO6  1EE,E02003526,Ageing urban communities,Portsmouth,2A1,Larger Towns and Cities,Cosham North,E92000001E12000008E06000044E02003526,Portsmouth 003,Portsmouth 003,466518.84055537,106115.13274271,50.85073890228266,-1.0564441436688832
E02003526,Portsmouth 003,E06000044,Portsmouth,E12000008,South East," 53,700 "," 63,500 "," 45,500 "," 18,000 ",PO6  1EH,E02003526,Affluent communities,Portsmouth,2A1,Larger Towns and Cities,Cosham North,E92000001E12000008E06000044E02003526,Portsmouth 003,Portsmouth 003,466518.84055537,106115.13274271,50.85073890228266,-1.0564441436688832
E02003526,Portsmouth 003,E06000044,Portsmouth,E12000008,South East," 53,700 "," 63,500 "," 45,500 "," 18,000 ",PO6  1EJ,E02003526,Affluent communities,Portsmouth,2A1,Larger Towns and Cities,Cosham North,E92000001E12000008E06000044E02003526,Portsmouth 003,Portsmouth 003,466518.84055537,106115.13274271,50.85073890228266,-1.0564441436688832
E02003526,Portsmouth 003,E06000044,Portsmouth,E12000008,South East," 53,700 "," 63,500 "," 45,500 "," 18,000 ",PO6  1EL,E02003526,Affluent communities,Portsmouth,2A1,Larger Towns and Cities,Cosham North,E92000001E12000008E06000044E02003526,Portsmouth 003,Portsmouth 003,466518.84055537,106115.13274271,50.85073890228266,-1.0564441436688832
